Table 2.5.4. Price Indexes for Personal Consumption Expenditures by Function
Table 2.5.4. Price Indexes for Personal Consumption Expenditures by Function
"Last Revised on: September 29, 2023"
Line,,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
133,"    Gross output of nonprofit institutions29",---,---,---,---,---,---,---,---,---,---,---,8.485,8.699,8.863,9.031,9.249,9.473,9.749,10.088,10.551,11.108,11.836,12.614,13.221,13.848,14.735,16.502,18.161,19.573,21.036,22.636,24.906,27.880,30.924,33.340,35.143,36.844,38.327,39.668,41.408,43.849,46.265,48.459,50.710,52.552,54.173,55.735,57.309,58.880,60.385,62.192,63.892,66.396,68.953,70.924,72.837,75.126,77.742,80.425,82.858,84.987,86.147,87.607,89.363,91.049,92.690,94.267,96.041,97.933,100.000,102.150,104.528,107.026,111.489,117.345
134,"    Less: Receipts from sales of goods and services by nonprofit institutions30",---,---,---,---,---,---,---,---,---,---,---,4.813,5.184,5.304,5.417,5.568,5.756,5.927,6.127,6.446,6.826,7.279,7.820,8.174,8.580,9.128,10.143,11.193,12.162,13.096,14.136,15.564,17.553,19.805,22.197,24.319,26.200,27.765,29.322,31.179,33.691,36.833,40.106,43.484,46.760,49.362,51.218,53.100,54.713,55.857,56.948,58.356,60.342,62.492,64.838,68.119,71.303,74.095,77.186,80.028,82.626,85.099,87.495,89.529,91.726,93.693,95.221,96.492,98.060,100.000,102.446,104.709,107.841,110.919,114.410

Legend/Footnotes
"1. Consists of household purchases of goods and services from business, government, nonprofit institutions, and the rest of the world."
"2. Consists of shoes and other footwear, and of repair and hire of footwear."
"3. Consists of space rent (see footnote 4) and rent for appliances, furnishings, and furniture."
"4. Consists of rent for space and for heating and plumbing facilities, water heaters, lighting fixtures, kitchen cabinets, linoleum, storm windows and doors, window screens, and screen doors, but excludes rent for appliances and furniture and purchases of fuel and electricity."
"5. Includes clocks, lamps, lighting fixtures, and other household decorative items; also includes repair of furniture, furnishings, and floor coverings."
"6. Consists of major household appliances, small electric household appliances, and repair of household appliances."
"7. Consists of dishes, flatware, and non-electric cookware and tableware."
"8. Consists of household supplies; domestic services; moving, storage and freight service; and other household services."
"9. Excludes drug preparations and related products dispensed by physicians, hospitals, and other medical services."
"10. Consists of offices of physicians, health maintenance organization medical centers, and freestanding ambulatory surgical and emergency centers."
"11. Includes podiatrists, chiropractors, mental health practitioners (except physicians), physical, occupational and speech therapists, audiologists, all other health practitioners, ambulance services, kidney dialysis centers, and blood and organ bank services."
"12. Consists of nonprofit hospitals, proprietary hospitals, and government hospitals. Consists of primary sales of these hospitals for personal consumption.Expenses of nonprofit hospitals are included in the expenditures of nonprofit institutions serving households (NPISHs)."
"13. Includes railway transportation, taxicab services, school and employee services, limousine services, and airport bus fares."
14. Consists of tour operators' and travel agents' margins. Purchases of travel and accommodations included in tours are accounted for separately in other personal consumption expenditures categories.
"15. Consists of fees paid to business schools and computer and management training, technical and trade schools, other schools and instruction, and educational support services."
"16. Consists of purchases (including tips) of meals and beverages from retail, service, and amusement establishments, hotels, dining and buffet cars, schools, school fraternities, institutions, clubs, and industrial lunchrooms.Includes meals and beverages consumed both on- and off-premises."
"17. Consists of transient hotels, motels, other traveler accommodations, clubs, and housing at schools."
"18. Consists of operating expenses of commercial life insurance carriers and fraternal benefit life insurance.For commercial life insurance carriers, excludes expenses for accident and health insurance and includes profits of stock companies and services furnished without payment by banks, credit agencies, and investment companies."
19. Consists of premiums plus premium supplements less normal losses and dividends paid to policyholders for insurance on personal property (except motor vehicles).
"20. Consists of premiums less benefits for health, hospitalization, and accidental death and dismemberment insurance."
21. Consists of premiums less benefits for income loss insurance.
22. Consists of premiums plus premium supplements less normal losses and dividends paid to policyholders for privately administered workers' compensation.
23. Consists of premiums plus premium supplements less normal losses and dividends paid to policyholders for motor vehicle and other transportation insurance.
"24. Consists of cosmetics and toiletries, electric appliances for personal care, hairdressing salons, and miscellaneous personal care services."
"25. Consists of jewelry, watches, luggage, and similar personal items."
"26. Consists of household purchases of goods and services from business, government, and nonprofit institutions providing social services and religious activities. Purchases from nonprofit establishments exclude unrelated sales, secondary sales, and sales to businesses, government, and the rest of the world, but include membership dues and fees."
"27. Consists of tax preparation and other related services, employment agency services, and other personal business services."
"28. Net expenses of NPISHs, defined as their gross operating expenses less primary sales to households."
"29. Gross output is net of unrelated sales, secondary sales, and sales to business, government, and the rest of the world; excludes own-account investment (construction and software)."
"30. Excludes unrelated sales, secondary sales, and sales to business, government, and the rest of the world; includes membership dues and fees."
